
"SYSDATE","INST_ID","MACHINE","PGA_USED_MEM_MB","PGA_ALLOC_MEM_MB"
"25/11/2021",2,"coresup2dbadm02.om.dsn.inet",3786,4577
"26/11/2021",2,"A245LSL",3,9
"26/11/2021",2,"1LCSILVAX650G2",3,7
"26/11/2021",1,"coresup2dbadm02.om.dsn.inet",3,5
"26/11/2021",1,"portalweb2",4,9
"26/11/2021",2,"PC-519403",5,6
"26/11/2021",2,"oracle01",5,6
"26/11/2021",2,"oracle11",5,6
"26/11/2021",1,"portalweb12",7,8
"26/11/2021",2,"portalweb11",7,8
"26/11/2021",1,"radiusbr12",7,10
"26/11/2021",2,"coreradius5",7,9
"26/11/2021",1,"portalapi12",10,12
"26/11/2021",1,"portalweb11",10,12
"26/11/2021",2,"coreradius2",10,15
"26/11/2021",2,"portalweb12",10,12
"26/11/2021",2,"coresup2dbadm01.om.dsn.inet",14,29
"26/11/2021",1,"coreserv3",16,35
"26/11/2021",1,"portalapi11",17,20
"26/11/2021",2,"smshr1",17,20
"26/11/2021",2,"smshr11",17,20
"26/11/2021",2,"radiusbr15",17,24
"26/11/2021",2,"smshr12",17,20
"26/11/2021",2,"radiusbr01",18,23
"26/11/2021",2,"coreevents2",19,23
"26/11/2021",2,"portalweb1",19,26
"26/11/2021",2,"portalapi2",22,27
"26/11/2021",2,"opsm2m",23,25
"26/11/2021",2,"coreevents13",24,28
"26/11/2021",2,"portalapi1",24,29
"26/11/2021",2,"portalweb2",27,36
"26/11/2021",1,"portalapi2",28,32
"26/11/2021",1,"portalapi1",28,32
"26/11/2021",1,"opsm2m",31,39
"26/11/2021",1,"portalweb1",33,72
"26/11/2021",1,"coreevents12",34,40
"26/11/2021",1,"coreevents11",34,39
"26/11/2021",2,"portalapi11",35,40
"26/11/2021",2,"coreevents11",40,47
"26/11/2021",1,"corerec3",40,51
"26/11/2021",2,"corerec2",40,49
"26/11/2021",2,"coreevents12",41,47
"26/11/2021",2,"portalapi12",41,48
"26/11/2021",1,"coreevents13",52,59
"26/11/2021",1,"corerec5",55,74
"26/11/2021",2,"corerec1",60,74
"26/11/2021",1,"corerec4",65,91
"26/11/2021",1,"corerec1",66,97
"26/11/2021",2,"corerec5",66,84
"26/11/2021",1,"coreevents3",67,78
"26/11/2021",2,"corerec4",68,86
"26/11/2021",2,"corerec15",74,93
"26/11/2021",2,"corerec12",75,96
"26/11/2021",1,"corerec2",75,114
"26/11/2021",1,"smshr2",76,111
"26/11/2021",2,"corerec3",80,98
"26/11/2021",2,"coreevents1",83,96
"26/11/2021",1,"corerec14",86,112
"26/11/2021",1,"corerec11",87,116
"26/11/2021",2,"smshr2",88,102
"26/11/2021",2,"corerec11",90,111
"26/11/2021",1,"corerec13",94,125
"26/11/2021",2,"corework3",94,131
"26/11/2021",1,"corerec12",96,123
"26/11/2021",2,"corerec13",97,124
"26/11/2021",2,"corerec14",97,122
"26/11/2021",2,"coresupoem",98,141
"26/11/2021",1,"corerec15",112,152
"26/11/2021",1,"corework12",133,210
"26/11/2021",2,"diamde02",139,185
"26/11/2021",1,"diamde11",140,187
"26/11/2021",1,"smshr1",140,232
"26/11/2021",2,"diamde01",141,188
"26/11/2021",2,"diamde13",143,190
"26/11/2021",2,"diamde03",146,195
"26/11/2021",1,"diamde03",147,193
"26/11/2021",1,"diamde01",148,198
"26/11/2021",1,"diamde13",150,198
"26/11/2021",2,"coreevents3",151,177
"26/11/2021",2,"diamde11",154,205
"26/11/2021",1,"diamde02",154,204
"26/11/2021",2,"radiusbr11",161,183
"26/11/2021",1,"coreevents1",174,199
"26/11/2021",1,"coreevents2",186,219
"26/11/2021",1,"corediam14",198,238
"26/11/2021",2,"corework2",203,307
"26/11/2021",1,"corework13",213,353
"26/11/2021",2,"coreserv12",242,281
"26/11/2021",1,"corediam2",253,334
"26/11/2021",2,"coreserv11",259,297
"26/11/2021",2,"diamde12",293,389
"26/11/2021",2,"coreserv1",299,350
"26/11/2021",2,"diamsp02",309,412
"26/11/2021",2,"coreradius13",313,374
"26/11/2021",2,"radiusbr13",337,381
"26/11/2021",2,"corediam6",359,441
"26/11/2021",2,"radiusbr05",359,408
"26/11/2021",1,"corediam11",360,471
"26/11/2021",2,"diamsp12",361,483
"26/11/2021",2,"corediam3",362,395
"26/11/2021",1,"corediam12",363,463
"26/11/2021",1,"corediam4",363,451
"26/11/2021",1,"diamsp01",364,504
"26/11/2021",2,"corediam16",366,401
"26/11/2021",2,"corediam13",367,485
"26/11/2021",1,"corediam16",367,413
"26/11/2021",1,"corediam13",367,481
"26/11/2021",2,"diamsp13",368,489
"26/11/2021",1,"diamsp13",369,499
"26/11/2021",2,"corediam4",370,416
"26/11/2021",1,"corediam3",370,434
"26/11/2021",2,"corediam12",370,460
"26/11/2021",1,"corediam6",374,481
"26/11/2021",2,"corediam11",374,488
"26/11/2021",1,"diamsp12",375,506
"26/11/2021",2,"diamsp01",376,498
"26/11/2021",1,"coreserv12",421,493
"26/11/2021",1,"diamsp02",421,559
"26/11/2021",1,"coreradius1",428,547
"26/11/2021",1,"coreserv11",431,499
"26/11/2021",2,"radiusbr03",436,491
"26/11/2021",2,"coreradius11",461,546
"26/11/2021",1,"coreradius4",463,618
"26/11/2021",2,"coreradius3",465,564
"26/11/2021",1,"coreradius14",477,616
"26/11/2021",2,"corediam2",480,618
"26/11/2021",2,"corework1",483,685
"26/11/2021",2,"radiusbr04",488,546
"26/11/2021",2,"radiusbr14",490,556
"26/11/2021",1,"radiusbr14",497,609
"26/11/2021",1,"radiusbr04",499,635
"26/11/2021",1,"coresupoem",523,621
"26/11/2021",2,"corediam14",535,593
"26/11/2021",2,"coreradius14",538,633
"26/11/2021",1,"radiusbr03",550,680
"26/11/2021",1,"coreradius3",552,705
"26/11/2021",2,"coreradius4",555,663
"26/11/2021",1,"coreradius11",557,724
"26/11/2021",1,"corework1",574,1013
"26/11/2021",2,"coreradius1",591,713
"26/11/2021",1,"radiusbr05",631,782
"26/11/2021",1,"radiusbr13",653,805
"26/11/2021",2,"coreserv13",685,798
"26/11/2021",1,"coreradius13",706,905
"26/11/2021",2,"diamsp03",730,975
"26/11/2021",1,"corediam1",734,871
"26/11/2021",1,"corediam15",734,952
"26/11/2021",1,"corediam5",734,879
"26/11/2021",2,"diamsp11",736,978
"26/11/2021",1,"corework2",771,1423
"26/11/2021",2,"corework11",775,1026
"26/11/2021",1,"radiusbr11",823,1027
"26/11/2021",1,"radiusbr01",965,1205
"26/11/2021",2,"radiusbr12",973,1082
"26/11/2021",1,"radiusbr15",977,1212
"26/11/2021",2,"radiusbr02",978,1098
"26/11/2021",1,"corework11",985,1502
"26/11/2021",1,"coreradius2",1009,1307
"26/11/2021",1,"corework3",1012,1799
"26/11/2021",1,"coreradius5",1015,1306
"26/11/2021",1,"coreradius12",1018,1293
"26/11/2021",1,"coreradius15",1021,1297
"26/11/2021",2,"coreserv2",1048,1205
"26/11/2021",1,"coreserv2",1217,1421
"26/11/2021",2,"corework13",1456,1897
"26/11/2021",2,"corework12",1492,1921
"26/11/2021",1,"coreserv1",1981,2281
"26/11/2021",2,"coreserv3",2103,2422
"26/11/2021",1,"coresup2dbadm01.om.dsn.inet",3547,4584
"26/11/2021",2,"coresup2dbadm02.om.dsn.inet",3794,4582
"27/11/2021",1,"coresup2dbadm02.om.dsn.inet",3,5
"27/11/2021",2,"PC-512706",3,7
"27/11/2021",1,"portalweb2",4,9
"27/11/2021",2,"oracle11",5,6
"27/11/2021",2,"oracle01",5,6
"27/11/2021",1,"radiusbr12",7,10
"27/11/2021",2,"coreradius5",7,9
"27/11/2021",1,"portalweb12",7,8
"27/11/2021",2,"portalweb11",7,8
"27/11/2021",1,"portalapi12",10,12
"27/11/2021",1,"portalweb11",10,12
"27/11/2021",2,"coreradius2",10,15
"27/11/2021",2,"portalweb12",10,12
"27/11/2021",1,"opsm2m",12,14
"27/11/2021",2,"coresup2dbadm01.om.dsn.inet",14,116
"27/11/2021",1,"coreserv3",16,35
"27/11/2021",2,"smshr1",17,20
"27/11/2021",1,"portalapi11",17,20
"27/11/2021",2,"smshr12",17,20
"27/11/2021",2,"radiusbr15",17,24
"27/11/2021",2,"smshr11",17,20
"27/11/2021",2,"radiusbr01",18,24
"27/11/2021",2,"coreevents2",20,24
"27/11/2021",2,"portalweb1",20,31
"27/11/2021",2,"opsm2m",22,24
"27/11/2021",2,"portalapi2",22,27
"27/11/2021",2,"portalapi1",24,29
"27/11/2021",2,"coreevents13",24,28
"27/11/2021",1,"portalapi1",28,32
"27/11/2021",1,"portalapi2",28,32
"27/11/2021",2,"portalweb2",31,47
"27/11/2021",1,"portalweb1",33,72
"27/11/2021",1,"coreevents11",34,39
"27/11/2021",2,"portalapi11",35,40
"27/11/2021",1,"coreevents12",35,40
"27/11/2021",2,"corerec2",40,49
"27/11/2021",2,"coreevents11",40,47
"27/11/2021",2,"portalapi12",41,48
"27/11/2021",2,"coreevents12",42,47
"27/11/2021",1,"coreevents13",52,59
"27/11/2021",1,"corerec3",52,75
"27/11/2021",1,"corerec5",56,88
"27/11/2021",2,"corerec1",60,74
"27/11/2021",1,"corerec4",65,91
"27/11/2021",1,"corerec1",66,97
"27/11/2021",2,"corerec5",67,89
"27/11/2021",1,"coreevents3",67,78
"27/11/2021",2,"corerec4",68,88
"27/11/2021",2,"corerec15",75,98
"27/11/2021",1,"smshr2",76,112
"27/11/2021",1,"corerec2",78,118
"27/11/2021",2,"corerec12",79,102
"27/11/2021",2,"coreevents1",83,97
"27/11/2021",2,"corerec3",85,104
"27/11/2021",1,"corerec14",86,113
"27/11/2021",1,"corerec11",87,120
"27/11/2021",2,"smshr2",88,103
"27/11/2021",2,"corerec11",94,121
"27/11/2021",1,"corerec13",94,124
"27/11/2021",2,"corework3",95,133
"27/11/2021",2,"corerec14",97,126
"27/11/2021",2,"corerec13",98,129
"27/11/2021",2,"coresupoem",98,141
"27/11/2021",1,"corerec12",100,130
"27/11/2021",1,"corerec15",113,156
"27/11/2021",1,"corework12",133,211
"27/11/2021",2,"diamde02",139,185
"27/11/2021",1,"diamde11",140,189
"27/11/2021",1,"smshr1",140,229
"27/11/2021",2,"diamde01",142,188
"27/11/2021",2,"diamde13",143,190
"27/11/2021",1,"diamde03",147,194
"27/11/2021",2,"diamde03",147,195
"27/11/2021",1,"diamde01",148,197
"27/11/2021",1,"diamde13",150,200
"27/11/2021",2,"coreevents3",152,185
"27/11/2021",2,"diamde11",154,205
"27/11/2021",1,"diamde02",154,205
"27/11/2021",2,"radiusbr11",162,190
"27/11/2021",1,"coreevents1",175,200
"27/11/2021",1,"coreevents2",186,223
"27/11/2021",1,"corediam14",198,232
"27/11/2021",2,"corework2",204,320
"27/11/2021",1,"corework13",212,360
"27/11/2021",2,"coreserv12",242,281
"27/11/2021",1,"corediam2",253,333
"27/11/2021",2,"coreserv1",258,310
"27/11/2021",2,"coreserv11",259,297
"27/11/2021",2,"diamde12",293,390
"27/11/2021",2,"diamsp02",310,415
"27/11/2021",2,"coreradius13",316,409
"27/11/2021",2,"radiusbr13",342,398
"27/11/2021",2,"corediam6",359,455
"27/11/2021",1,"corediam11",360,475
"27/11/2021",2,"diamsp12",361,483
"27/11/2021",2,"corediam3",362,396
"27/11/2021",1,"corediam12",363,466
"27/11/2021",1,"diamsp01",364,501
"27/11/2021",1,"corediam4",364,466
"27/11/2021",2,"radiusbr05",364,426
"27/11/2021",2,"corediam16",366,403
"27/11/2021",1,"corediam16",367,410
"27/11/2021",2,"corediam13",367,486
"27/11/2021",1,"corediam13",367,483
"27/11/2021",2,"diamsp13",368,489
"27/11/2021",1,"diamsp13",369,500
"27/11/2021",2,"corediam4",370,467
"27/11/2021",2,"corediam12",370,458
"27/11/2021",1,"corediam3",371,434
"27/11/2021",2,"corediam11",374,491
"27/11/2021",1,"corediam6",374,485
"27/11/2021",1,"diamsp12",376,509
"27/11/2021",2,"diamsp01",376,502
"27/11/2021",1,"coreserv12",421,493
"27/11/2021",1,"diamsp02",421,563
"27/11/2021",1,"coreserv11",431,500
"27/11/2021",1,"coreradius1",433,559
"27/11/2021",2,"radiusbr03",443,531
"27/11/2021",2,"coreradius11",463,583
"27/11/2021",1,"coreradius4",466,629
"27/11/2021",2,"coreradius3",469,598
"27/11/2021",1,"coreradius14",480,626
"27/11/2021",2,"corediam2",480,636
"27/11/2021",2,"radiusbr04",494,578
"27/11/2021",2,"radiusbr14",497,585
"27/11/2021",2,"corework1",497,692
"27/11/2021",1,"radiusbr14",503,617
"27/11/2021",1,"radiusbr04",505,629
"27/11/2021",1,"coresupoem",525,626
"27/11/2021",2,"corediam14",535,609
"27/11/2021",2,"coreradius14",541,682
"27/11/2021",1,"radiusbr03",557,692
"27/11/2021",2,"coreradius4",558,699
"27/11/2021",1,"coreradius3",559,727
"27/11/2021",1,"coreradius11",561,733
"27/11/2021",1,"corework1",579,1029
"27/11/2021",2,"coreradius1",597,751
"27/11/2021",1,"radiusbr05",643,808
"27/11/2021",1,"radiusbr13",662,826
"27/11/2021",2,"coreserv13",685,798
"27/11/2021",1,"coreradius13",710,923
"27/11/2021",2,"diamsp03",731,977
"27/11/2021",1,"corediam5",734,855
"27/11/2021",1,"corediam1",734,942
"27/11/2021",1,"corediam15",734,961
"27/11/2021",2,"diamsp11",738,981
"27/11/2021",1,"corework2",780,1436
"27/11/2021",2,"corework11",789,1067
"27/11/2021",1,"radiusbr11",831,1035
"27/11/2021",1,"radiusbr01",974,1211
"27/11/2021",2,"radiusbr12",981,1143
"27/11/2021",2,"radiusbr02",984,1164
"27/11/2021",1,"radiusbr15",995,1234
"27/11/2021",1,"coreradius2",1019,1330
"27/11/2021",1,"corework3",1023,1822
"27/11/2021",1,"coreradius12",1027,1329
"27/11/2021",1,"corework11",1028,1601
"27/11/2021",1,"coreradius15",1030,1327
"27/11/2021",1,"coreradius5",1030,1340
"27/11/2021",2,"coreserv2",1144,1301
"27/11/2021",1,"coreserv2",1331,1532
"27/11/2021",2,"corework13",1468,1936
"27/11/2021",2,"corework12",1502,1988
"27/11/2021",1,"coreserv1",2134,2423
"27/11/2021",2,"coreserv3",2313,2630
"27/11/2021",1,"coresup2dbadm01.om.dsn.inet",3591,4637
"27/11/2021",2,"coresup2dbadm02.om.dsn.inet",3755,4578
"28/11/2021",1,"coresup2dbadm02.om.dsn.inet",3,5
"28/11/2021",1,"portalweb2",4,9
"28/11/2021",2,"oracle11",5,6
"28/11/2021",2,"oracle01",5,6
"28/11/2021",2,"portalweb11",7,8
"28/11/2021",1,"portalweb12",7,8
"28/11/2021",1,"radiusbr12",7,10
"28/11/2021",2,"coreradius5",7,9
"28/11/2021",2,"coreradius2",10,15
"28/11/2021",2,"portalweb12",10,12
"28/11/2021",1,"portalapi12",10,12
"28/11/2021",1,"portalweb11",10,12
"28/11/2021",2,"coresup2dbadm01.om.dsn.inet",14,112
"28/11/2021",1,"coreserv3",16,35
"28/11/2021",2,"smshr12",17,20
"28/11/2021",2,"radiusbr15",17,24
"28/11/2021",1,"portalapi11",17,20
"28/11/2021",2,"smshr11",17,20
"28/11/2021",2,"smshr1",17,20
"28/11/2021",2,"radiusbr01",18,24
"28/11/2021",2,"portalweb1",20,34
"28/11/2021",2,"coreevents2",20,24
"28/11/2021",2,"portalapi2",22,27
"28/11/2021",2,"coreevents13",24,28
"28/11/2021",2,"portalapi1",24,29
"28/11/2021",1,"portalapi2",28,32
"28/11/2021",1,"portalapi1",28,32
"28/11/2021",2,"portalweb2",31,48
"28/11/2021",1,"portalweb1",33,72
"28/11/2021",1,"coreevents11",34,40
"28/11/2021",2,"portalapi11",35,40
"28/11/2021",1,"coreevents12",35,41
"28/11/2021",2,"coreevents11",40,47
"28/11/2021",2,"opsm2m",41,47
"28/11/2021",2,"portalapi12",41,48
"28/11/2021",2,"coreevents12",42,48
"28/11/2021",1,"corerec3",52,74
"28/11/2021",1,"coreevents13",52,59
"28/11/2021",1,"corerec5",56,88
"28/11/2021",2,"corerec2",62,76
"28/11/2021",1,"opsm2m",66,78
"28/11/2021",1,"corerec4",66,95
"28/11/2021",1,"corerec1",67,105
"28/11/2021",1,"coreevents3",67,78
"28/11/2021",2,"corerec5",67,89
"28/11/2021",2,"corerec1",67,83
"28/11/2021",2,"corerec4",68,88
"28/11/2021",2,"corerec15",75,98
"28/11/2021",1,"smshr2",76,116
"28/11/2021",2,"corerec12",80,107
"28/11/2021",2,"coreevents1",83,98
"28/11/2021",2,"corerec3",85,104
"28/11/2021",1,"corerec14",86,115
"28/11/2021",1,"corerec11",87,120
"28/11/2021",2,"smshr2",88,104
"28/11/2021",1,"corerec2",89,130
"28/11/2021",1,"corerec13",94,130
"28/11/2021",2,"corerec11",95,132
"28/11/2021",2,"corework3",95,133
"28/11/2021",2,"corerec14",98,130
"28/11/2021",2,"coresupoem",98,141
"28/11/2021",2,"corerec13",99,136
"28/11/2021",1,"corerec12",101,134
"28/11/2021",1,"corerec15",113,161
"28/11/2021",2,"diamde02",139,185
"28/11/2021",1,"diamde11",140,187
"28/11/2021",1,"smshr1",140,235
"28/11/2021",2,"diamde01",142,187
"28/11/2021",2,"diamde13",143,188
"28/11/2021",1,"diamde03",147,194
"28/11/2021",2,"diamde03",147,195
"28/11/2021",1,"diamde01",149,197
"28/11/2021",1,"diamde13",150,199
"28/11/2021",2,"coreevents3",152,185
"28/11/2021",2,"diamde11",154,205
"28/11/2021",1,"diamde02",154,204
"28/11/2021",1,"corework12",155,248
"28/11/2021",2,"radiusbr11",163,196
"28/11/2021",1,"coreevents1",175,205
"28/11/2021",1,"coreevents2",186,226
"28/11/2021",1,"corediam14",198,235
"28/11/2021",1,"corework13",223,386
"28/11/2021",2,"corework2",238,366
"28/11/2021",2,"coreserv12",242,281
"28/11/2021",1,"corediam2",254,334
"28/11/2021",2,"coreserv11",259,297
"28/11/2021",2,"coreserv1",268,319
"28/11/2021",2,"diamde12",294,389
"28/11/2021",2,"diamsp02",309,411
"28/11/2021",2,"coreradius13",318,409
"28/11/2021",2,"radiusbr13",345,405
"28/11/2021",2,"corediam6",359,461
"28/11/2021",1,"corediam11",360,473
"28/11/2021",2,"diamsp12",361,479
"28/11/2021",2,"corediam3",362,400
"28/11/2021",1,"diamsp01",363,499
"28/11/2021",1,"corediam4",364,448
"28/11/2021",1,"corediam12",364,460
"28/11/2021",2,"corediam13",367,476
"28/11/2021",1,"corediam13",367,479
"28/11/2021",1,"corediam16",367,465
"28/11/2021",2,"corediam16",367,470
"28/11/2021",2,"diamsp13",368,486
"28/11/2021",2,"radiusbr05",369,440
"28/11/2021",2,"corediam4",370,451
"28/11/2021",2,"corediam12",370,472
"28/11/2021",1,"diamsp13",370,510
"28/11/2021",1,"corediam3",371,437
"28/11/2021",1,"corediam6",374,475
"28/11/2021",2,"corediam11",374,485
"28/11/2021",2,"diamsp01",376,499
"28/11/2021",1,"diamsp12",376,511
"28/11/2021",1,"coreserv12",421,493
"28/11/2021",1,"diamsp02",421,565
"28/11/2021",1,"coreserv11",431,500
"28/11/2021",1,"coreradius1",437,561
"28/11/2021",2,"radiusbr03",447,537
"28/11/2021",2,"coreradius11",468,602
"28/11/2021",1,"coreradius4",470,630
"28/11/2021",2,"coreradius3",477,612
"28/11/2021",2,"corediam2",480,623
"28/11/2021",1,"coreradius14",483,625
"28/11/2021",2,"radiusbr04",500,588
"28/11/2021",2,"radiusbr14",502,604
"28/11/2021",2,"corework1",503,708
"28/11/2021",1,"radiusbr14",507,612
"28/11/2021",1,"radiusbr04",509,624
"28/11/2021",1,"coresupoem",519,615
"28/11/2021",2,"corediam14",536,635
"28/11/2021",2,"coreradius14",546,700
"28/11/2021",1,"radiusbr03",561,678
"28/11/2021",1,"coreradius3",564,729
"28/11/2021",2,"coreradius4",566,721
"28/11/2021",1,"coreradius11",567,741
"28/11/2021",1,"corework1",587,1045
"28/11/2021",2,"coreradius1",606,764
"28/11/2021",1,"radiusbr05",651,791
"28/11/2021",1,"radiusbr13",666,813
"28/11/2021",2,"coreserv13",685,798
"28/11/2021",1,"coreradius13",717,925
"28/11/2021",2,"diamsp03",730,970
"28/11/2021",1,"corediam5",734,872
"28/11/2021",1,"corediam1",734,949
"28/11/2021",1,"corediam15",734,951
"28/11/2021",2,"diamsp11",738,977
"28/11/2021",2,"corework11",803,1140
"28/11/2021",1,"corework2",836,1509
"28/11/2021",1,"radiusbr11",837,1038
"28/11/2021",1,"radiusbr01",979,1206
"28/11/2021",2,"radiusbr12",985,1166
"28/11/2021",2,"radiusbr02",989,1194
"28/11/2021",1,"radiusbr15",1004,1227
"28/11/2021",1,"coreradius2",1029,1336
"28/11/2021",1,"coreradius12",1040,1337
"28/11/2021",1,"coreradius5",1041,1348
"28/11/2021",1,"corework3",1042,1847
"28/11/2021",1,"coreradius15",1042,1334
"28/11/2021",1,"corework11",1045,1691
"28/11/2021",2,"coreserv2",1222,1374
"28/11/2021",1,"coreserv2",1388,1597
"28/11/2021",2,"corework13",1494,1991
"28/11/2021",2,"corework12",1550,2092
"28/11/2021",1,"coreserv1",2243,2545
"28/11/2021",2,"coreserv3",2374,2690
"28/11/2021",1,"coresup2dbadm01.om.dsn.inet",3558,4530
"28/11/2021",2,"coresup2dbadm02.om.dsn.inet",3840,4638
"29/11/2021",1,"coresup2dbadm02.om.dsn.inet",3,5
"29/11/2021",2,"oracle01",5,6
"29/11/2021",2,"oracle11",5,6
"29/11/2021",2,"coreradius5",7,9
"29/11/2021",2,"portalweb12",7,8
"29/11/2021",1,"portalweb2",7,10
"29/11/2021",1,"portalweb11",7,8
"29/11/2021",1,"radiusbr12",7,10
"29/11/2021",2,"pc-517849",8,10
"29/11/2021",2,"portalweb11",10,12
"29/11/2021",1,"portalweb12",10,12
"29/11/2021",2,"coreradius2",10,15
"29/11/2021",1,"portalapi12",10,12
"29/11/2021",2,"coresup2dbadm01.om.dsn.inet",14,28
"29/11/2021",2,"portalweb1",15,20
"29/11/2021",1,"portalweb1",15,23
"29/11/2021",2,"portalweb2",15,20
"29/11/2021",1,"coreserv3",16,35
"29/11/2021",2,"smshr1",17,20
"29/11/2021",1,"portalapi11",17,20
"29/11/2021",2,"radiusbr15",17,24
"29/11/2021",2,"smshr11",17,20
"29/11/2021",2,"smshr12",17,20
"29/11/2021",2,"radiusbr01",18,23
"29/11/2021",1,"opsm2m",19,22
"29/11/2021",2,"coreevents2",20,24
"29/11/2021",2,"portalapi2",22,27
"29/11/2021",2,"portalapi1",24,29
"29/11/2021",2,"coreevents13",24,28
"29/11/2021",1,"portalapi1",28,32
"29/11/2021",1,"portalapi2",28,32
"29/11/2021",1,"coreevents11",34,40
"29/11/2021",2,"portalapi11",35,40
"29/11/2021",1,"coreevents12",35,41
"29/11/2021",2,"coreevents11",40,47
"29/11/2021",2,"portalapi12",41,48
"29/11/2021",2,"coreevents12",42,50
"29/11/2021",1,"coreevents13",52,60
"29/11/2021",1,"corerec5",57,92
"29/11/2021",1,"corerec3",59,83
"29/11/2021",2,"corerec2",63,77
"29/11/2021",1,"corerec1",67,109
"29/11/2021",1,"coreevents3",67,78
"29/11/2021",2,"corerec1",67,83
"29/11/2021",2,"opsm2m",68,77
"29/11/2021",2,"corerec4",72,92
"29/11/2021",2,"corerec5",73,97
"29/11/2021",2,"corerec15",75,98
"29/11/2021",1,"corerec4",76,107
"29/11/2021",1,"smshr2",77,120
"29/11/2021",2,"corerec12",80,105
"29/11/2021",2,"coreevents1",83,98
"29/11/2021",1,"corerec11",87,121
"29/11/2021",1,"corerec14",87,124
"29/11/2021",2,"smshr2",88,104
"29/11/2021",2,"corerec3",88,108
"29/11/2021",1,"corerec2",90,133
"29/11/2021",1,"corerec13",94,129
"29/11/2021",2,"corerec11",95,132
"29/11/2021",2,"coresupoem",98,141
"29/11/2021",2,"corerec14",99,138
"29/11/2021",1,"corerec12",102,143
"29/11/2021",2,"corerec13",109,147
"29/11/2021",1,"corerec15",114,167
"29/11/2021",2,"diamde02",139,185
"29/11/2021",1,"diamde11",140,188
"29/11/2021",1,"smshr1",140,234
"29/11/2021",2,"diamde01",142,186
"29/11/2021",2,"diamde13",143,190
"29/11/2021",2,"diamde03",147,195
"29/11/2021",1,"diamde03",147,198
"29/11/2021",1,"diamde01",149,198
"29/11/2021",1,"diamde13",150,200
"29/11/2021",2,"coreevents3",152,187
"29/11/2021",1,"diamde02",154,205
"29/11/2021",2,"diamde11",154,202
"29/11/2021",2,"radiusbr11",164,191
"29/11/2021",1,"coreevents1",175,207
"29/11/2021",1,"coreevents2",187,227
"29/11/2021",1,"corediam14",198,227
"29/11/2021",2,"coreserv12",242,281
"29/11/2021",1,"corediam2",254,338
"29/11/2021",2,"coreserv11",259,297
"29/11/2021",2,"coreserv1",270,326
"29/11/2021",2,"diamde12",294,388
"29/11/2021",2,"diamsp02",310,418
"29/11/2021",2,"coreradius13",321,395
"29/11/2021",2,"radiusbr13",346,394
"29/11/2021",2,"corediam6",359,458
"29/11/2021",1,"corediam11",360,480
"29/11/2021",2,"diamsp12",361,484
"29/11/2021",2,"corediam3",362,400
"29/11/2021",1,"corediam12",364,462
"29/11/2021",1,"corediam4",364,462
"29/11/2021",1,"diamsp01",365,507
"29/11/2021",1,"corediam13",367,486
"29/11/2021",2,"corediam13",367,483
"29/11/2021",1,"corediam16",367,468
"29/11/2021",2,"corediam16",367,464
"29/11/2021",2,"diamsp13",369,490
"29/11/2021",2,"corediam4",370,456
"29/11/2021",2,"radiusbr05",370,426
"29/11/2021",2,"corediam12",370,457
"29/11/2021",1,"corediam3",371,437
"29/11/2021",1,"diamsp13",371,513
"29/11/2021",1,"corediam6",374,478
"29/11/2021",2,"corediam11",374,489
"29/11/2021",2,"diamsp01",377,506
"29/11/2021",1,"diamsp12",377,514
"29/11/2021",2,"corework3",383,475
"29/11/2021",1,"corework2",393,558
"29/11/2021",1,"corework12",412,549
"29/11/2021",1,"coreserv12",421,493
"29/11/2021",1,"diamsp02",423,579
